purchase_value,age,class,hour_of_day,time_diff,source_Ads,source_Direct,source_SEO,browser_Chrome,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_F,sex_M
46.0,20.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.0,32.0,1.0,3.0,494375.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,27.0,1.0,20.0,6383484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.0,43.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18.0,45.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
52.0,19.0,1.0,12.0,8561864.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,29.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,31.0,1.0,2.0,10207264.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,31.0,1.0,8.0,5265055.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,24.0,1.0,2.0,6185542.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,31.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,36.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,45.0,1.0,1.0,3196252.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,21.0,1.0,18.0,919147.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,43.0,1.0,6.0,7440711.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,42.0,1.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,33.0,1.0,9.0,3568143.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,39.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,32.0,1.0,10.0,8323370.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,29.0,1.0,18.0,9802737.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,28.0,1.0,9.0,4237368.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44.0,43.0,1.0,16.0,2746184.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
79.0,48.0,1.0,23.0,7775245.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,36.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,35.0,1.0,7.0,3969081.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,24.0,1.0,19.0,6534312.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,30.0,1.0,8.0,5284090.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,32.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,31.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,37.0,1.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,30.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,33.0,1.0,17.0,1556970.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16.0,22.0,1.0,2.0,7377597.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,27.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,33.0,1.0,12.0,8894885.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,28.0,1.0,15.0,1340812.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,35.0,1.0,19.0,6125258.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.0,46.0,1.0,5.0,384871.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,28.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,35.0,1.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59.0,33.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39.0,40.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,36.0,1.0,23.0,1994587.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,47.0,1.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,28.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,25.0,1.0,10.0,8135910.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,21.0,1.0,13.0,6437949.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84.0,31.0,1.0,15.0,4938450.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
73.0,32.0,1.0,3.0,63666.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,33.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,24.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,35.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,27.0,1.0,1.0,9240566.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
79.0,29.0,1.0,21.0,10151680.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,41.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,30.0,1.0,17.0,10188537.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
45.0,23.0,1.0,9.0,4347083.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51.0,43.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,53.0,1.0,10.0,8239227.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,32.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,36.0,1.0,23.0,2735775.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,39.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,24.0,1.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,18.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,23.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.0,36.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57.0,47.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,29.0,1.0,18.0,8716294.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,35.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,21.0,1.0,8.0,7627056.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,36.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43.0,29.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,40.0,1.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,52.0,1.0,11.0,3631381.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,35.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56.0,47.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,35.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,48.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42.0,25.0,1.0,12.0,3926420.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,18.0,1.0,19.0,9782610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24.0,22.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18.0,42.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,26.0,1.0,1.0,2792017.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,27.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,28.0,1.0,17.0,5541840.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
62.0,50.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,36.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
55.0,32.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43.0,25.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33.0,31.0,1.0,8.0,8015236.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,41.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,29.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,33.0,1.0,1.0,9655841.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,33.0,1.0,6.0,1627269.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,29.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,21.0,1.0,18.0,8116414.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,30.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28.0,55.0,1.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,43.0,1.0,0.0,5762743.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,42.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,39.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31.0,50.0,1.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,29.0,1.0,13.0,4961083.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32.0,27.0,1.0,10.0,4441837.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
67.0,23.0,1.0,19.0,8956438.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,45.0,1.0,10.0,1945914.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,48.0,1.0,19.0,1098852.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69.0,29.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12.0,18.0,1.0,7.0,1140126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,40.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,24.0,1.0,2.0,1193388.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16.0,35.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.0,34.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,38.0,1.0,13.0,4487895.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.0,29.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27.0,23.0,1.0,7.0,3556006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36.0,37.0,1.0,2.0,8621678.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,21.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,29.0,1.0,21.0,5087222.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,40.0,1.0,7.0,3927022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27.0,33.0,1.0,6.0,1083472.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,42.0,1.0,8.0,8887693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,39.0,1.0,22.0,2608674.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14.0,40.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,34.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,49.0,1.0,17.0,9244539.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,19.0,1.0,1.0,6347513.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,29.0,1.0,9.0,4151932.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,31.0,1.0,9.0,7708283.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,34.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,33.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,33.0,1.0,12.0,2981981.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,33.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,27.0,1.0,1.0,5916978.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,38.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,37.0,1.0,20.0,10179309.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
70.0,30.0,1.0,15.0,9953743.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22.0,36.0,1.0,11.0,2858820.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,25.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56.0,25.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,41.0,1.0,21.0,6263388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28.0,52.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
41.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,29.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,31.0,1.0,4.0,9968852.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18.0,40.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15.0,28.0,1.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,33.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,36.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19.0,37.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,31.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,33.0,1.0,6.0,9476348.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.0,37.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35.0,39.0,1.0,10.0,4294843.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58.0,22.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21.0,40.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,34.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,32.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
63.0,44.0,1.0,23.0,3681386.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,30.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,19.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,24.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
33.0,37.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
57.0,47.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,32.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,43.0,1.0,22.0,9028643.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,42.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,30.0,1.0,14.0,5905850.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,20.0,1.0,12.0,2612307.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,39.0,1.0,22.0,6958793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,46.0,1.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,35.0,1.0,7.0,2012539.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,32.0,1.0,15.0,2834405.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
65.0,30.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29.0,32.0,1.0,23.0,7684106.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43.0,30.0,1.0,3.0,9808897.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
75.0,28.0,1.0,12.0,6318426.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,18.0,1.0,10.0,5144625.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,32.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,34.0,1.0,13.0,5562483.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,19.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
63.0,34.0,1.0,21.0,7638826.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,19.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,47.0,1.0,10.0,1856301.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,54.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50.0,21.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,27.0,1.0,11.0,486593.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28.0,39.0,1.0,6.0,1308312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
54.0,47.0,1.0,16.0,157044.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,31.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,40.0,1.0,9.0,8749647.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,36.0,1.0,8.0,2918361.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
47.0,39.0,1.0,16.0,4098911.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.0,28.0,1.0,16.0,5686083.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.0,20.0,1.0,13.0,5770427.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14.0,31.0,1.0,11.0,2854421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
100.0,34.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,24.0,1.0,6.0,694860.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46.0,35.0,1.0,5.0,6760562.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.0,29.0,1.0,1.0,249855.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,25.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
64.0,28.0,1.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,36.0,1.0,1.0,2369962.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,44.0,1.0,22.0,20283.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18.0,52.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16.0,27.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,20.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28.0,46.0,1.0,4.0,245085.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49.0,32.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20.0,22.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,36.0,1.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,39.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
88.0,36.0,1.0,0.0,4135500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36.0,45.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.0,28.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,33.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
77.0,46.0,1.0,23.0,8668571.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,28.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,32.0,1.0,22.0,6734484.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,24.0,1.0,3.0,10342331.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,41.0,1.0,6.0,2741818.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,26.0,1.0,15.0,8116039.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
